jornal_url,journal,article_number,citation_number,impact_factor,most_cited,year,cited_by,Search_Keywords
/journal/136011/cancer-treatment-reports,Cancer Treatment Reports,3700.0,59100.0,,Screening data from the Cancer Chemotherapy National Service Center Screening Laboratories. XXI,1964.0,2.0,cancer+nanotreatment
/journal/137220/cancer-research-supplement,Cancer Research Supplement,11.0,2.0,,Evidence on patient-doctor communication,1999.0,120.0,cancer+nanotreatment
/journal/139473/cancer-prevention-and-control,Cancer Prevention and Control,90.0,490.0,,Breast Cancer Incidence and Mortality by Molecular Subtype: Statewide Age and Racial/Ethnic Disparities in New Jersey,2019.0,11.0,cancer+nanotreatment
/journal/140950/cancer-health-disparities,Cancer Health Disparities,13.0,19.0,1.1,"Challenges in RCC Imaging: Renal Insufficiency, Post-Operative Surveillance, and the Role of Radiomics",2015.0,11.0,cancer+nanotreatment
/journal/56340/kidney-cancer-journal-official-journal-of-the-kidney-cancer-association,Kidney Cancer Journal: Official Journal of the Kidney Cancer Association,18.0,16.0,0.0,"Cancer incidence and mortality in China, 2014",2018.0,548.0,cancer+nanotreatment
/journal/138134/international-journal-of-cancer-supplement-journal-international-du-cancer-supplement,International Journal of Cancer Supplement = Journal International Du Cancer Supplement,64.0,897.0,,Health-related quality of life in childhood cancer: discrepancy in parent-child reports,1999.0,137.0,cancer+nanotreatment
/journal/84386/chinese-journal-of-cancer-research-official-journal-of-china-anti-cancer-association-beijing-institute-for-cancer-research,"Chinese Journal of Cancer Research: Official Journal of China Anti-Cancer Association, Beijing Institute for Cancer Research",2300.0,10900.0,3.7,"New guidelines to evaluate the response to treatment in solid tumors. European Organization for Research and Treatment of Cancer, National Cancer Institute of the United States, National Cancer Institute of Canada",2000.0,13600.0,cancer+nanotreatment
/journal/12660/journal-of-the-national-cancer-institute,Journal of the National Cancer Institute,19800.0,1100000.0,9.3,"Electrochemotherapy – An easy, highly effective and safe treatment of cutaneous and subcutaneous metastases: Results of ESOPE (European Standard Operating Procedures of Electrochemotherapy) study",2006.0,562.0,cancer+nanotreatment
/journal/13065/european-journal-of-cancer-supplement,"European Journal of Cancer, Supplement",5000.0,5800.0,1.5,"An online survival analysis tool to rapidly assess the effect of 22,277 genes on breast cancer prognosis using microarray data of 1,809 patients",2010.0,1900.0,cancer+nanotreatment
/journal/13428/breast-cancer-research-and-treatment,Breast Cancer Research and Treatment,10200.0,330000.0,4.3,Definitions for response and progression in ovarian cancer clinical trials incorporating RECIST 1.1 and CA 125 agreed by the Gynecological Cancer Intergroup (GCIG),2011.0,395.0,cancer+nanotreatment
/journal/14380/international-journal-of-gynecological-cancer,International Journal of Gynecological Cancer,7100.0,107900.0,3.3,Global Cancer Incidence and Mortality Rates and Trends--An Update,2016.0,2000.0,cancer+nanotreatment
/journal/14403/cancer-epidemiology-biomarkers-and-prevention,Cancer Epidemiology Biomarkers and Prevention,8300.0,286400.0,3.6,A randomized trial of exercise and quality of life in colorectal cancer survivors,2003.0,291.0,cancer+nanotreatment
/journal/16392/japanese-journal-of-cancer-research,Japanese Journal of Cancer Research,3600.0,80500.0,,Early phase tumor accumulation of macromolecules: a great difference in clearance rate between tumor and normal tissues,1998.0,385.0,cancer+nanotreatment
/journal/16790/european-journal-of-cancer-prevention,European Journal of Cancer Prevention,2900.0,50800.0,1.9,"The Malmö Diet and Cancer Study: representativity, cancer incidence and mortality in participants and non-participants",2001.0,383.0,cancer+nanotreatment
/journal/16975/european-journal-of-cancer-care,European Journal of Cancer Care,2600.0,39600.0,2.2,Nanoshell-enabled photonics-based imaging and therapy of cancer,2004.0,878.0,cancer+nanotreatment
/journal/18660/technology-in-cancer-research-and-treatment,Technology in Cancer Research and Treatment,2200.0,30300.0,2.6,Fatty acid oxidation is a dominant bioenergetic pathway in prostate cancer,2006.0,314.0,cancer+nanotreatment
/journal/19251/prostate-cancer-and-prostatic-diseases,Prostate Cancer and Prostatic Diseases,1700.0,31200.0,5.9,Content analysis and thematic analysis: Implications for conducting a qualitative descriptive study,2013.0,2900.0,cancer+nanotreatment
/journal/19745/australian-journal-of-cancer-nursing,Australian Journal of Cancer Nursing,1500.0,20800.0,1.8,"Zoledronic acid versus pamidronate in the treatment of skeletal metastases in patients with breast cancer or osteolytic lesions of multiple myeloma: a phase III, double-blind, comparative trial",2001.0,537.0,cancer+nanotreatment
/journal/19854/cancer-journal-sudbury-mass,"Cancer Journal (Sudbury, Mass )",1700.0,38700.0,2.1,An overview of doxorubicin formulations in cancer therapy,2014.0,262.0,cancer+nanotreatment
/journal/22972/journal-of-cancer-research-and-therapeutics,Journal of Cancer Research and Therapeutics,3700.0,21600.0,1.2,Cancer and Lhermitte-Duclos disease are common in Cowden syndrome patients,2010.0,106.0,cancer+nanotreatment
/journal/23608/translational-lung-cancer-research,Translational Lung Cancer Research,1400.0,14100.0,4.3,Non-small cell lung cancer: current treatment and future advances,2016.0,723.0,cancer+nanotreatment
/journal/23970/current-cancer-drug-targets,Current Cancer Drug Targets,1400.0,42300.0,2.6,"Luteolin, a flavonoid with potential for cancer prevention and therapy",2008.0,568.0,cancer+nanotreatment
/journal/24819/hereditary-cancer-in-clinical-practice,Hereditary Cancer in Clinical Practice,697.0,20900.0,2.2,Wnt Signaling and Colorectal Cancer,2017.0,117.0,cancer+nanotreatment
/journal/25778/current-colorectal-cancer-reports,Current Colorectal Cancer Reports,578.0,2700.0,0.9,List of reviewers 2014–2015,2016.0,78.0,cancer+nanotreatment
/journal/27383/international-cancer-conference-journal,International Cancer Conference Journal,536.0,811.0,0.9,A modular approach to quality-of-life assessment in cancer clinical trials,1988.0,290.0,cancer+nanotreatment
/journal/27708/recent-results-in-cancer-research,Recent Results in Cancer Research,3800.0,32400.0,1.5,The Abscopal Effect of Radiation Therapy: What Is It and How Can We Use It in Breast Cancer?,2017.0,95.0,cancer+nanotreatment
/journal/27990/current-breast-cancer-reports,Current Breast Cancer Reports,471.0,1800.0,0.7,Impact of COVID-19 on Cancer Care: How the Pandemic Is Delaying Cancer Diagnosis and Treatment for American Seniors,2020.0,135.0,cancer+nanotreatment
/journal/29322/jco-clinical-cancer-informatics,JCO Clinical Cancer Informatics,494.0,3300.0,5.0,Drug resistance and the role of combination chemotherapy in improving patient outcomes,2013.0,104.0,cancer+nanotreatment
/journal/29872/breast-cancer-targets-and-therapy,Breast Cancer: Targets and Therapy,358.0,3300.0,3.9,Cancer therapy-induced residual bone marrow injury-Mechanisms of induction and implication for therapy,2006.0,106.0,cancer+nanotreatment
/journal/30508/current-cancer-therapy-reviews,Current Cancer Therapy Reviews,466.0,1400.0,0.3,"History of Cancer, Ancient and Modern Treatment Methods",2009.0,177.0,cancer+nanotreatment
/journal/31035/international-journal-of-breast-cancer,International Journal of Breast Cancer,266.0,3900.0,2.2,Epidemiological characteristics of and risk factors for breast cancer in the world,2019.0,162.0,cancer+nanotreatment
/journal/31098/journal-of-cancer-science-therapy,Journal of Cancer Science & Therapy,314.0,2100.0,4.2,Biochemical predictors of response to immune checkpoint inhibitors in unresectable hepatocellular carcinoma,2021.0,30.0,cancer+nanotreatment
/journal/31717/cancer-treatment-and-research-communications,Cancer Treatment and Research Communications,526.0,1000.0,1.9,Ultrasound elasticity imaging,2006.0,19.0,cancer+nanotreatment
/journal/31923/international-journal-of-gastrointestinal-cancer,International Journal of Gastrointestinal Cancer,1100.0,13800.0,,Analysis of small cystic lesions of the pancreas,1995.0,293.0,cancer+nanotreatment
/journal/32821/clinical-oncology-and-cancer-research,Clinical Oncology and Cancer Research,179.0,141.0,,Primary breast lymphoma (PBL): A literature review,2011.0,12.0,cancer+nanotreatment
/journal/32933/breast-cancer-online-bco,Breast Cancer Online: BCO,102.0,111.0,,The Two Faces of Reactive Oxygen Species in Cancer,2017.0,227.0,cancer+nanotreatment
/journal/33876/japanese-journal-of-lung-cancer,Japanese Journal of Lung Cancer,3500.0,2600.0,0.1,Lung Cancer in Japan: Analysis of Lung Cancer Registry for Resected Cases in 1994.,2002.0,30.0,cancer+nanotreatment
/journal/34409/lung-cancer-targets-and-therapy,Lung Cancer: Targets and Therapy,158.0,1100.0,2.8,Review of cancer from perspective of molecular,2017.0,141.0,cancer+nanotreatment
/journal/35414/journal-of-cancer-research-and-practice,Journal of Cancer Research and Practice,236.0,490.0,0.2,Drug resistance in lung cancer,2010.0,54.0,cancer+nanotreatment
/journal/36660/annual-review-of-cancer-biology,Annual Review of Cancer Biology,105.0,2600.0,12.7,Recent Advances of Treatments of Cancer of the Esophagus,1992.0,14.0,cancer+nanotreatment
/journal/38769/annals-of-cancer-research-and-therapy,Annals of Cancer Research and Therapy,440.0,344.0,0.2,Audit Indicates Half of Current Chemotherapy Uses Lack FDA Approval,1988.0,7.0,cancer+nanotreatment
/journal/38850/the-journal-of-cancer-program-management,The Journal of Cancer Program Management,36.0,18.0,,Emerging treatment options for -mutant colorectal cancer,2018.0,37.0,cancer+nanotreatment
/journal/39366/gastrointestinal-cancer-targets-and-therapy,Gastrointestinal Cancer: Targets and Therapy,55.0,141.0,,Role of Inflammation in the Early Stages of Liver Metastasis,2011.0,9.0,cancer+nanotreatment
/journal/40252/cancer-metastasis-biology-and-treatment,Cancer Metastasis - Biology and Treatment,180.0,163.0,,Overview of Cancer Research,2003.0,13.0,cancer+nanotreatment
/journal/40626/cancer-reviews-asia-pacific,Cancer Reviews: Asia-Pacific,39.0,56.0,,Call for Papers: Case Reports in Pancreatic Cancer,2016.0,78.0,cancer+nanotreatment
/journal/42070/case-reports-in-pancreatic-cancer,Case Reports in Pancreatic Cancer,24.0,132.0,,Downregulation of Plasma MiR-142-3p and MiR-26a-5p in Patients With Colorectal Carcinoma,2015.0,43.0,cancer+nanotreatment
/journal/42510/iranian-journal-of-cancer-prevention,Iranian Journal of Cancer Prevention,267.0,1400.0,,Crizotinib: A comprehensive review,2013.0,77.0,cancer+nanotreatment
/journal/42654/south-asian-journal-of-cancer,South Asian Journal of Cancer,728.0,3000.0,0.6,HEAD AND NECK CANCER IN A DEVELOPING COUNTRY- A HOSPITAL BASED RETROSPECTIVE STUDY ACROSS 10 YEARS FROM PAKISTAN,2018.0,3.0,cancer+nanotreatment
/journal/43854/journal-of-cancer-allied-specialties,Journal of Cancer & Allied Specialties,12.0,16.0,0.0,A Review of Von Hippel-Lindau Syndrome,2017.0,95.0,cancer+nanotreatment
/journal/44045/journal-of-kidney-cancer-and-vhl,Journal of Kidney Cancer and VHL,128.0,687.0,1.1,"Cancer immunotherapy: a brief review of the history, possibilities, and challenges ahead",2017.0,128.0,cancer+nanotreatment
/journal/46012/journal-of-cancer-metastasis-and-treatment,Journal of Cancer Metastasis and Treatment,272.0,1400.0,3.8,Subcutaneous Trastuzumab (Herceptin<sup>®</sup>): A UK Time and Motion Study in Comparison with Intravenous Formulation for the Treatment of Patients with HER2-Positive Early Breast Cancer,2013.0,35.0,cancer+nanotreatment
/journal/46109/advances-in-breast-cancer-research,Advances in Breast Cancer Research,159.0,329.0,0.1,"Pyrotinib plus capecitabine for human epidermal growth factor receptor 2-positive metastatic breast cancer after trastuzumab and taxanes (PHENIX): a randomized, double-blind, placebo-controlled phase 3 study",2020.0,8.0,cancer+nanotreatment
/journal/46253/translational-breast-cancer-research,Translational Breast Cancer Research,70.0,19.0,1.2,Stem cells' guided gene therapy of cancer: New frontier in personalized and targeted therapy,2014.0,17.0,cancer+nanotreatment
/journal/46435/journal-of-cancer-research-therapy,Journal of Cancer Research & Therapy,123.0,193.0,0.3,Hypoxia-Induced Autophagy Degrades Stromal Lumican into Tumor Microenvironment of Pancreatic Ductal Adenocarcinoma: A Mini-Review,2019.0,11.0,cancer+nanotreatment
/journal/47507/journal-of-cancer-treatment-diagnosis,Journal of Cancer Treatment & Diagnosis,44.0,78.0,0.8,"Determination of Total Phenolics, Flavonoids and Antioxidant and Chemopreventive Potential of Basil (Ocimum basilicum L. and Ocimum tenuiflorum L.)",2009.0,39.0,cancer+nanotreatment
/journal/47657/international-journal-of-cancer-research,International Journal of Cancer Research,261.0,1100.0,0.2,Drug Resistance Mechanisms in Non-Small Cell Lung Carcinoma,2013.0,40.0,cancer+nanotreatment
/journal/48434/journal-of-cancer-research-updates,Journal of Cancer Research Updates,130.0,255.0,0.0,A Review: The Emerging Nutraceutical Potential of Pumpkin Seeds,2018.0,15.0,cancer+nanotreatment
/journal/48629/cancer-chemotherapy-and-pharmacology-supplement,Cancer Chemotherapy and Pharmacology Supplement,23.0,125.0,,Comparison of the prophylactic usefulness of epirubicin and doxorubicin in the treatment of superficial bladder cancer by intravesical instillation: a multicenter randomized trial. Kobe University Urological Oncology Group,1994.0,19.0,cancer+nanotreatment
/journal/58324/indonesian-journal-of-cancer-chemoprevention,Indonesian Journal of Cancer Chemoprevention,203.0,188.0,0.5,"EBV and HP Infections in Gastric Cancer Tissues and Their Correlation with HER2, P53, Ki-67 Gene Expression",2021.0,1.0,cancer+nanotreatment
/journal/58900/world-journal-of-cancer-research,World Journal of Cancer Research,133.0,6.0,0.0,PGRMC1 Elevation in Multiple Cancers and Essential Role in Stem Cell Survival,2015.0,15.0,cancer+nanotreatment
/journal/58975/advances-in-lung-cancer-irvine,Advances in Lung Cancer (Irvine),56.0,54.0,0.0,DNA Topoisomerases and Cancer,2012.0,21.0,cancer+nanotreatment
/journal/59312/cancer-drug-discovery-and-development,Cancer Drug Discovery and Development,312.0,297.0,0.3,Biomarker-directed Targeted Therapy in Colorectal Cancer,2015.0,5.0,cancer+nanotreatment
/journal/60504/journal-of-digestive-cancer-reports,Journal of Digestive Cancer Reports,25.0,9.0,,Oral Carcinogenesis and Malignant Transformation,2019.0,5.0,cancer+nanotreatment
/journal/62715/head-and-neck-cancer-clinics,Head and Neck Cancer Clinics,87.0,23.0,0.3,Halting - associated bladder cancer,2017.0,19.0,cancer+nanotreatment
/journal/65961/international-journal-of-cancer-management,International Journal of Cancer Management,222.0,552.0,0.9,Angular regression and the detection of the seasonal onset of disease,2002.0,49.0,cancer+nanotreatment
/journal/69461/iranian-journal-of-cancer-care,Iranian Journal of Cancer Care,24.0,14.0,0.2,"Relationship between Meaning of Life, Self- Compassion and sense of coherence with perceived stress in cancer patients",2019.0,2.0,cancer+nanotreatment
/journal/69680/south-russian-journal-of-cancer,South Russian Journal of Cancer,58.0,45.0,0.8,Magnetic hyperthermia therapy: An emerging modality of cancer treatment in combination with radiotherapy,2016.0,23.0,cancer+nanotreatment
/journal/84268/journal-of-radiation-and-cancer-research,Journal of Radiation and Cancer Research,62.0,167.0,,Functional state of cardiomyocyte mitochondria in malignant process in presence of comorbid pathology in experiment,2021.0,5.0,cancer+nanotreatment
/journal/86614/journal-of-cancer-epidemiology-and-prevention,Journal of Cancer Epidemiology and Prevention,22.0,298.0,,Significance of CEA and VEGF as Diagnostic Markers of Colorectal Cancer in Lebanese Patients,2007.0,17.0,cancer+nanotreatment
/journal/88612/the-open-clinical-cancer-journal,The Open Clinical Cancer Journal,13.0,60.0,,Marital Status and Colon Cancer Stage at Diagnosis~!2009-10-21~!2010-01-27~!2010-04-22~!,2010.0,7.0,cancer+nanotreatment
/journal/88770/the-open-cancer-immunology-journal,The Open Cancer Immunology Journal,17.0,30.0,0.0,Breast and Cervical Cancer Screening Among Women in Jordan: Findings from the Behavioural Risk Factor Surveillance System - 2007,2012.0,11.0,cancer+nanotreatment
/journal/88799/open-breast-cancer-journal,Open Breast Cancer Journal,29.0,65.0,,HLA Class II Antigen Presentation in Prostate Cancer Cells: A Novel Approach to Prostate Tumor Immunotherapy,2010.0,9.0,cancer+nanotreatment
